artista,nombre_cancion,link_cancion,letra
Los Tekis,Himno Nacional Argentino,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/himno-nacional-argentino,"LA MI LAOíd, mortales, el grito sagrado:LA7 RE MI MI7 LA¡libertad, libertad, libertad!LA SI7 MI MI7Oíd el ruido de rotas cadenas,RE SI7 MI MI7ved en trono a la noble igualdad.LAm REm FA MIYa su trono dignísimo abrieronMI7 LAm LAm/SOL FA SI7 MI MI7las provincias unidas del sud,LAm MI LAmy los libres del mundo responden:LAm MI LAmal gran pueblo argentino salud,LAm/SOL FA SI7 MI MI7al gran pueblo argentino salud.LA FA#m SIm REmY los libres del mundo responden:LA MI LAal gran pueblo argentino salud.LA LAsea eternos los laurlesLA LAque supimos conseguir,RE SI7 MI MI7que supimos conseguir...FA#m SIm LA SI7 MIcoronados de gloria vivamos,LA MI LAoh juremos con gloria morir.RE LA MI LAoh juremos con gloria morir.RE LA MI LAoh juremos con gloria morir."
Los Tekis,Imillitay,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/imillitay,Dijiste que me querías Pero no es verdad Siempre jugaste conmigo Y aun te supe amar Vivo pensando olvidarte Y no lo consigo Tus recuerdos son espinas Que hieren mi alma Muyuspa muyuspa imillitay q'ory q' enti jina muyuspa muyuspa imillitay saqer pari huanki imillitay saqer pari huanquipuni imillitay saqer pari huanquipuni Dijiste que me querías Pero no es verdad Siempre jugaste conmigo Y aun te supe amar Vivo pensando olvidarte Y no lo consigo Tus recuerdos son espinas Que hieren mi alma Muyuspa muyuspa imillitay q'ory q' enti jina muyuspa muyuspa imillitay saqer pari huanki imillitay saqer pari huanquipuni imillitay saqer pari huanquipuni.
Los Tekis,Jilguero flores,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/jilguero-flores,"Porque me paso cantando Me llaman jilguero Flores, Palomitai, el dulce de las mujeres Más peligroso que el diablo, En el amor, en el amor, Si tienes dueño te has de cuidar. Me han dicho que soy muy feo Y que no soy para vos, Palomitai que muchos te andan rondando, Y muchos te han de querer, Palomitai, palomitai no seas tonta no has de creer. Pretender muchos amores y jugar con el amor, Palomitai, es una cosa muy fiera, Pregúntale a el que tú quieras, Suele doler, suele doler, No seas tonta no has de creer. Si vienes ojeando tanto El viejo tronco de un árbol, palomitai, La mano al avispero, la mano al avispero Puedes meter, pueden picar, No juegues nunca con el amor."
Los Tekis,La esperanza,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/la-esperanza,"Tomo la pluma en la mano Para escribirte, Esperanza, Que en mi nos ha de hallar mudanza, Pues yo te supe querer Que aunque mil años se pasen, Más firme tengo que ser. No importa, tal vez no importe Que mi alma te sueñe tanto; No importa, vida, no importa Que siempre te llore tanto. Cuando los árboles canten Y arraiguen los pajarillos; Cuando en el agua se escriba Y en el papel haya peces. Cuando el mar llorando diga Que está muriendo de sed; Cuando todo esto suceda Dejaré de ser de Usted. No importa, tal vez no importe Que mi alma te sueñe tanto; No importa, vida, no importa Que siempre te llore tanto."
Los Tekis,La fiesta,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/la-fiesta,"Quiero que en esta fiesta no falte nada Aunque muy poco es lo que quiero pedir Una guitarra para tocar Y los tambores que al repicar Con su ritmo y cadencia Despierten toda la ciudad Una canción que llege a todas partes Una canción que nos invite a bailar Con mis amigos quiero brindar Los que a mi lado siempre estarán Esta copa levanto y le canto a nuestra amistad Ay que viene y que va Que sube, que sube, que sube y baja Para festejar Ay que viene y que va Que mueve, que mueve, que mueve y baila Para Festejar, para festejar La puerta de esta casa esta siempre abierta Para mi gente y todo el que quiera entrar Ya no hay motivos para esperar Y queda mucho por celebrar Que la fiesta hoy tiene comienzo y no tiene final Esta noche se olviden todas las penas En cada estrofa nace una ilusión Brindo mi vida por tu salud Por esos ojos llenos de luz Y que siga latiendo la fiesta en esta canción"
Los Tekis,La luna y la cabra,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/la-luna-y-la-cabra,"Uh uh uh uh. Una luna plateada en el cielo brilló sobre el monte de una cabra la cabrita de un salto a la luna Trepó antes que el sol se asomara. Qué es lo que pasa con tu soledad? dijo la cabra al instante siempre cambiante pero siempre igual solita, hermosa y distante. Uh uh uh uh. Una luna plateada en el cielo brilló sobre el monte de una cabra la cabrita de un salto a la luna Trepó antes que el sol se asomara. Dejame ver porque Tú eres mujer! pidió a la luna la cabra pronto que si sale el sol y nos ve los cuernos él me quemará. Y salió el sol !ay! sin querer que descansado ya estaba y allí la cabra se hizo miel para tu luna plateada. Uh uh uh uh. salió el sol !ay! sin querer que descansado ya estaba. Ah ah ah ah solita en el cielo no vas a estar. !Dejame ver porque Tú eres mujer! pidió a la luna la cabra Ah ah ah ah solita en el cielo no vas a estar. Si parto vivo y si me quedo muero, dijo a Julieta Romeo. Ah ah ah ah solita en el cielo no vas a estar. Y allí la cabra se hizo miel para tu luna plateada."
Los Tekis,La maimareña,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/la-maimarena,"Zambita de la quebrada, Zambita airosa para bailar, Revoleando los pañuelos, Bajo los cielos de Maimará. Revoleando los pañuelos, Bajo los cielos de Maimará. Cuando me ausento del pago, Cuando una pena quiera olvidar, Al compás de mi guitarra, Zamba querida, te hei’ de cantar. Al compás de mi guitarra, Zamba querida, te hei’ de cantar. Zamba te llevaré, Mi canto te alegrará, Porque ha nacido entre cerros, Bajo los cielos de Maimará. Porque ha nacido entre cerros, Bajo los cielos de Maimará. En la fiesta de mi pago, Bombo y guitarra resonarán, Charango, quenas y caja, Sulchi de lego pal’ Carnaval. Charango, quenas y caja, Sulchi de lego pal’ Carnaval. Y así cantando y bailando, Mozas y changos se alegrarán, Al compás de esta zambita, Dale que dale sin descansar. Al compás de esta zambita, Dale que dale sin descansar. Zamba te llevaré, Mi canto te alegrará, Porque ha nacido entre cerros, Bajo los cielos de Maimará. Porque ha nacido entre cerros, Bajo los cielos de Maimará."
Los Tekis,La vida es una moneda,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/la-vida-es-una-moneda,La vida en una moneda quien la rebusca la tiene ojo que hablo de monedas y no de grueso billetes mi vida en una hoja en blanco un piano desafinado diez dedos largos y flacos y un manojo de palabras. Solo se trata de vivir esa es la historia con la sonrisa en el ojal con la idiotez y la locura de todos los días a lo mejor resulta bien. La gente sueña que sueña la calle sigue que sigue el taxi gira que gira el cielo y la ancha avenida. Los días cantan la historia del hombre al borde del hombre los días cantan mañana los días no tienen miedo Solo se trata de vivir esa es la historia con un amor sin un amor con la inocencia y la ternura que florece a veces a lo mejor resulta bien. Si nos inunda el asfalto de sensaciones profundas gocemos bien nuestro ahogo que es nuestra imagen fecunda. La vida en una moneda quien la rebusca la tiene ojo que hablo de monedas y no de grueso billetes Solo se trata de vivir esa es la historia con la sonrisa en el ojal con la idiotez y la locura de todos los días a lo mejor resulta bien. Solo se trata de vivir esa es la historia con un amor sin un amor con la inocencia y la ternura de todos los días a lo mejor resulta bien.
Los Tekis,Lagrimas,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/lagrimas,Nunca sabrás cuanto te quise Nunca sabrás cuanto te amé Me enamore de ti Perdidamente amor Jamás fue para mí tu corazón. Que lindo fue soñar contigo Una ilusión que nunca volverá Tú eres culpable Por no sentir mi amor Ahora quieres volver pero ya es tarde. Lagrimas con lagrimas tu pagarás Todo lo que has hecho a mi corazón Lloraras recordando
Los Tekis,Las manos del alfarero,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/las-manos-del-alfarero,"Las manos abren el barro de la esperanza, Un alfarero silba dándole forma, Está cambiando el cerro, cambia la historia Pero no cambia el tiempo ni cambia el alma. Las manos abren el barro de la esperanza, Paisajes milenarios quedan inciertos, Colores de la quebrada mueren airosos, En esas ollas firmes de bruscos sueños. Mama Pacha mama Pacha mama. Mama Pacha mama Pacha mama. Pacha mama Pacha mama. Las manos abren el barro de la esperanza, Antiguos esplendores, nuevos senderos, Las huellas de guanacos marcan ocasos Y el alfarero estila todo en silencio. Las manos abren el barro de la esperanza, Largas postergaciones, plazas desiertas, Abriga el fuego eterno de los cencerros Que le pusieron música a la quebrada. Mama Pacha mama Pacha mama. Mama Pacha mama Pacha mama. Mama Pacha mama Pacha mama. Mama Pacha mama Pacha mama. Pacha mama Pacha mama."
Los Tekis,Linda maimareña,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/linda-maimarena ,"Por el cerro vengo bajando linda maimareña (bis)Trayendo flores del valle linda maimareña (bis)A pedir su mano hei venido linda maimareña (bis)Hasta la pacha lei pedido que sea usted mi dueña (bis)Linda flor de mi amor no me diga que noQue pasó picaflor ese nunca fui yoPor que no soy pastor, no soy trabajador solo su gualicho Linda flor de mi amor no me diga que noQue pasó picaflor ese nunca fui yoPor que no soy pastor, no soy trabajador linda maimareña.Su tata me ha corrido imilla por diferente (bis)Por no ser pastor imilla como sus parientes (bis)Y la música es mi vida siempre se lo hei dicho (bis)Voy andando por las noches dejo mi gualicho (bis)Linda flor de mi amor no me diga que noQue pasó picaflor ese nunca fui yoPor que no soy pastor, no soy trabajador solo su gualicho Linda flor de mi amor no me diga que noQue pasó picaflor ese nunca fui yoPor que no soy pastor, no soy trabajador linda maimareña.Linda maimareña. Linda maimareña."
Los Tekis,Llego el carnaval,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/llego-el-carnaval,"Hoy me levanto bien tempranito porque ha llegado el carnaval voy a juntarme con mis amigos hasta Humahuaca quiero llegar en un camión bien apretaditos todos juntitos dele cantar falta la harina un ramo de albahaca la damajuana va por la mitad. Ay ay ay ay ay llegó, llegó, llegó el carnaval ay ay ay ay ay no queda nadie en la ciudad. Llenos de tierra vamos bajando y es una fiesta este lugar una comparsa pasa cantando y ya perdimos a la mitad Enharinados yo estoy contento y con el diablo me quiero abrazar ya tengo todo faltan mujeres ay! carnaval no me vas a fallar. Ya se hizo noche, conseguí chica la cacharpaya dele bailar quien sabe donde iremos a parar amanecimos en una casa si existe el dueño donde estará salgo a la calle sigue la fiesta el diablo hoy no se me va escapar. Ay ay ay ay ay llegó, llegó, llegó el carnaval ay ay ay ay ay todos se vuelven yo me quedo acá"
Los Tekis,"Llorar, llorar, llorar",http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/llorar-llorar-llorar,"Solo engaños me diste tú, Solo mentiras decías tú. Y que te amaba, Y vivía para ti. Que me querías no era verdad, Que tú me amabas solo para jugar. Hay que triste vida, hoy solo me queda llorar... Llorar, llorar, llorar... A mi me toco llorar, Por que la mujer que amaba, Conmigo quiso jugar... Llorar, llorar, llorar... Hoy solo me queda llorar, Por querer a quien no debía, A mi me toco llorar... Solo engaños me diste tú, Solo mentiras decías tú. Yo te amaba, Y vivía para ti, Que me querías no era verdad Que tú me amabas solo para jugar, Hay que triste vida, hoy solo me queda llorar... Llorar, llorar, llorar... A mi me toco llorar, Por que la mujer que amaba, Conmigo quiso jugar... Llorar, llorar, llorar... Hoy solo me queda llorar, Por querer a quien no debía, A mi me toco llorar... Llorar, llorar, llorar... A mi me toco llorar, Por que la mujer que amaba, Conmigo quiso jugar... Llorar, llorar, llorar... Hoy solo me queda llorar, Por querer a quien no debía, A mi me toco llorar..."
Los Tekis,Los reyes magos,http://www.mifolkloreargentino.com.ar/letras-de-canciones-de-los-tekis/los-reyes-magos,"Llegaron ya, los reyes y eran tres Melchor, Gaspar y el negro Baltasar Arrope y miel le llevarán Y un poncho blanco de alpaca real Changos y chinitas duérmanse Que ya Melchor, Gaspar y Baltasar Todos los regalos dejarán Para jugar mañana al despertar El Niño Dios muy bien lo agradeció Comió la miel y el poncho lo abrigó Y fue después que sonrió Y a medianoche el sol relumbró"
